     5.290     2.687     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 21
     5.530     2.388     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 21
     3.354     2.431     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.960     0.040     5.000 21
     4.060     2.348     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.593     0.407     5.000 21
     3.077     2.388     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.961     0.039     5.000 21
     2.691     1.642     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.992     0.008     5.000 21
     3.983     2.687     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.840     0.160     5.000 21
     3.692     2.239     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.901     0.099     5.000 21
     6.154     2.789     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 21
     3.022     2.027     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.987     0.013     5.000 21
     3.337     2.577     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.921     0.079     5.000 21
     4.139     2.914     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.707     0.293     5.000 21
     5.425     2.290     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 21
     3.695     2.491     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.929     0.071     5.000 21
     2.407     1.493     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.996     0.004     5.000 21
     2.607     1.847     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.994     0.006     5.000 21
     1.888     1.343     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     3.731     2.388     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.918     0.082     5.000 21
     3.943     2.446     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.826     0.174     5.000 21
     2.484     2.180     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.952     0.048     5.000 21
     3.731     2.785     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.837     0.163     5.000 21
     2.360     1.791     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.994     0.006     5.000 21
     3.436     2.824     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.678     0.322     5.000 21
     2.063     1.419     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.997     0.003     5.000 21
     1.511     1.216     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.352     0.949     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.388     0.791     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.912     1.211     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.999     1.102     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.996     0.004     5.000 21
     1.476     1.179     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.339     1.080     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.814     0.991     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.997     0.003     5.000 21
     1.698     1.043     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.829     0.986     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.997     0.003     5.000 21
     1.633     1.098     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.189     0.968     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.766     0.694     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.999     0.001     0.000     0.000     3.000 21
     2.179     1.320     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.999     0.001     0.000     0.000     3.000 21
     1.290     1.147     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.997     0.003     5.000 21
     3.014     1.047     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.024     0.976     6.000 21
     2.552     1.328     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.999     0.001     0.000     0.000     3.000 21
     2.568     1.296     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.977     0.023     5.000 21
     2.165     1.792     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.992     0.008     5.000 21
     1.550     1.123     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.550     1.167     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.297     0.962     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.676     1.435     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.996     0.004     5.000 21
     1.958     1.004     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.995     0.005     5.000 21
     2.319     1.109     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.981     0.019     5.000 21
     1.809     1.205     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.999     0.001     0.000     0.000     3.000 21
     1.337     1.063     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.999     0.001     0.000     0.000     3.000 21
     1.291     0.796     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.712     1.083     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     5.000 21
     1.185     0.856     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.999     0.001     5.000 21
     7.850         *     1.000     1.000     0.000     0.000     0.000     0.000     0.905     0.095     0.000     0.000     0.000     0.000     1.000 21
     3.767         *     1.000     1.000     0.000     0.000     0.000     0.000     0.849     0.151     0.000     0.000     0.000     0.000     1.000 21
     2.229         *     1.000     1.000     0.000     0.000     0.000     0.000     0.808     0.192     0.000     0.000     0.000     0.000     1.000 21
    55.536         *     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     2.000 21
    31.924         *     1.000     1.000     0.000     0.000     0.000     0.000     0.139     0.861     0.000     0.000     0.000     0.000     2.000 21
    23.514         *     1.000     1.000     0.000     0.000     0.000     0.000     0.730     0.270     0.000     0.000     0.000     0.000     1.000 21
    15.807         *     1.000     1.000     0.000     0.000     0.000     0.000     0.906     0.094     0.000     0.000     0.000     0.000     1.000 21
    26.093         *     1.000     1.000     0.000     0.000     0.000     0.000     0.573     0.427     0.000     0.000     0.000     0.000     1.000 21
    42.548         *     1.000     1.000     0.000     0.000     0.000     0.000     0.001     0.999     0.000     0.000     0.000     0.000     2.000 21
    24.543         *     1.000     1.000     0.000     0.000     0.000     0.000     0.675     0.325     0.000     0.000     0.000     0.000     1.000 21
    31.657         *     1.000     1.000     0.000     0.000     0.000     0.000     0.154     0.846     0.000     0.000     0.000     0.000     2.000 21
    54.029         *     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     2.000 21
    12.117         *     1.000     1.000     0.000     0.000     0.000     0.000     0.919     0.081     0.000     0.000     0.000     0.000     1.000 21
    30.952         *     1.000     1.000     0.000     0.000     0.000     0.000     0.195     0.805     0.000     0.000     0.000     0.000     2.000 21
    35.333         *     1.000     1.000     0.000     0.000     0.000     0.000     0.033     0.967     0.000     0.000     0.000     0.000     2.000 21
    21.000    13.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
     9.000     7.500     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
    12.000    10.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
     8.000     6.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
    10.000     4.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
    12.000     7.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
     8.000     5.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.021     0.979     0.000     0.000     4.000 22
     6.000     4.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.001     0.999     6.000 22
    10.500     6.500     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     7.000     4.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     6.000     5.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     6.500     4.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     6.000     4.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.001     0.999     6.000 22
     9.000     6.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     4.000     4.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     7.500     5.500     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     6.500     5.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     8.000     6.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     9.000     5.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
    21.000    10.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
     7.000     7.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
     7.000     6.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
    16.000     3.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     7.000     4.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     9.000     1.500     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
     9.000     3.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
     8.000     5.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.021     0.979     0.000     0.000     4.000 22
    14.000     6.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000 22
     7.000     4.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     9.000     1.500     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     6.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     7.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000 22
     3.069     2.375     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.963     0.037     5.000 22
     3.168     2.351     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.970     0.030     5.000 22
     4.653     3.478     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.098     0.902     6.000 22
     4.517     2.761     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.323     0.677     6.000 22
     4.124     2.673     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.761     0.239     5.000 22
     4.601     2.839     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.271     0.729     6.000 22
     3.014     2.472     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.921     0.079     5.000 22
     4.528     3.525     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.059     0.941     6.000 22
     4.862     2.861     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.056     0.944     6.000 22
     5.539     3.687     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.007     0.993     6.000 22
     4.905     2.750     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.017     0.983     6.000 22
     3.633     2.670     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.899     0.101     5.000 22
     4.188     3.393     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.083     0.917     6.000 22
     4.905     3.879     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.004     0.996     6.000 22
     5.255     3.512     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.029     0.971     6.000 22
     3.517     2.441     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.953     0.047     5.000 22
     3.286     2.688     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.816     0.184     5.000 22
     3.496     2.499     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.947     0.053     5.000 22
     5.162     2.980     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.009     0.991     6.000 22
     3.785     2.604     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.904     0.096     5.000 22
     4.034     3.393     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.045     0.955     6.000 22
     4.033     2.905     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.738     0.262     5.000 22
     5.443     3.612     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.012     0.988     6.000 22
     4.158     2.775     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.994     0.006     0.000     0.000     3.000 22
     2.510     1.948     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     0.000     0.000     3.000 22
     3.084     2.503     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.995     0.005     0.000     0.000     3.000 22
     4.251     3.224     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.973     0.027     0.000     0.000     3.000 22
     3.125     1.916     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.999     0.001     0.000     0.000     3.000 22
     5.702     2.277     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.635     0.365     0.000     0.000     3.000 22
     7.307     4.272     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.284     0.716     0.000     0.000     4.000 22
     5.748     3.494     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.940     0.060     0.000     0.000     3.000 22
     4.829     3.715     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.857     0.143     0.000     0.000     3.000 22
     5.240     3.193     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.977     0.023     0.000     0.000     3.000 22
     6.402     4.226     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.568     0.432     0.000     0.000     3.000 22
     3.823     2.971     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.985     0.015     0.000     0.000     3.000 22
     7.973     3.145     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.001     0.999     0.000     0.000     4.000 22
     4.192     2.656     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.995     0.005     0.000     0.000     3.000 22
     4.737     3.195     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.982     0.018     0.000     0.000     3.000 22
     4.693     2.950     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.990     0.010     0.000     0.000     3.000 22
     4.374     1.930     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.987     0.013     0.000     0.000     3.000 22
     3.488     1.942     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     0.000     0.000     3.000 22
     2.945     2.307     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.997     0.003     0.000     0.000     3.000 22
     3.092     2.097     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     0.000     0.000     3.000 22
     2.044     1.763     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.998     0.002     0.000     0.000     3.000 22
     2.992     2.287     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.997     0.003     0.000     0.000     3.000 22
     3.942     2.462     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.833     0.167     5.000 22
     2.326     2.092     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.957     0.043     5.000 22
     2.968     2.154     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.985     0.015     5.000 22
     2.155     1.615     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.996     0.004     5.000 22
     2.515     1.824     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.994     0.006     5.000 22
     3.416     2.281     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.967     0.033     5.000 22
